acc_x,acc_y,acc_z
18.514555,-2.407172,19.875142
17.001577,-1.514864,20.187139
15.874599,-3.906726,18.514890
14.711293,-5.105789,14.431096
13.530177,-4.293570,12.204417
10.132985,-4.345508,12.012264
9.457348,-6.654298,12.096780
13.349706,-11.129268,13.234390
16.406317,-14.754725,11.863713
14.389634,-18.024676,11.118275
12.388899,-19.408144,10.229208
11.399698,-16.109219,8.362023
8.870020,-12.812079,9.600907
6.253159,-12.533246,11.704068
3.663335,-10.585604,13.305289
1.126240,-5.417778,14.358831
0.739892,0.398596,14.100686
-0.880446,1.373490,12.489677
-3.916565,-0.176667,13.133018
-4.283240,-1.409441,16.607071
-1.649075,-5.027030,16.007410
0.622528,-9.681416,14.383765
1.610803,-13.919890,14.369315
0.187055,-14.690627,14.766331
-0.762447,-13.744167,11.755033
-0.457965,-13.307795,10.549653
-0.370391,-12.622362,12.556101
1.433102,-10.512055,13.141861
2.729297,-6.764587,15.075066
2.548468,-4.098040,14.644822
4.076915,-3.935311,10.684581
3.486682,-2.722816,9.636697
2.053078,-3.978401,8.214163
0.561626,-3.663530,5.599920
-2.290249,-0.509445,3.590532
-5.482060,3.510149,3.299698
-8.960003,6.899365,4.415873
-14.004571,9.780119,6.747407
-14.518530,11.037015,8.600710
-11.596340,8.025673,8.156125
-9.099038,5.394774,8.216175
-6.028089,4.642876,8.338193
-5.686960,5.016820,8.212182
-6.070299,5.657243,7.318984
-3.476249,4.440558,8.456823
-0.155034,2.765060,9.925530
0.663378,1.396660,10.674898
-0.589300,2.015311,12.312405
-0.978291,2.502871,11.961726
-0.417533,4.182928,11.159948
1.442779,3.834077,13.296130
3.696188,3.381836,15.712538
3.848037,3.220817,15.145856
5.861616,2.861373,15.141545
5.269737,1.910229,15.742414
5.427983,0.714337,11.946648
5.705272,4.003786,8.287937
2.868628,4.593611,9.125418
-0.694409,3.579277,10.329161
0.087503,4.319524,8.601178
-1.122881,5.867235,6.705588
-4.452929,7.001178,4.694388
-5.729392,6.930196,5.831957
-4.863839,7.326869,6.072399
-3.818918,7.027202,3.763872
-3.876055,5.120950,1.914665
-3.995207,4.131995,2.260482
-4.633294,5.781634,2.293672
-5.412890,6.435270,0.941398
-3.784828,6.044186,2.536139
-0.192125,5.237280,1.033859
3.371611,7.255224,-1.475958
4.838696,9.846717,-1.814643
2.525505,10.433306,-0.858992
3.857155,7.302010,-0.070404
4.608100,4.168651,0.224259
3.686460,3.492865,-1.021682
3.707522,4.357591,-1.853940
3.025105,5.754559,-2.879616
1.510465,7.023731,-2.114007
1.095001,5.449402,-0.618877
1.710609,3.678926,0.726310
3.780397,3.824420,-1.118665
3.147364,5.630219,-1.428464
1.702195,6.061492,0.454333
1.366749,3.241578,0.917590
1.856240,0.598351,0.368576
0.197218,-2.512828,0.569840
0.478825,-4.244269,-0.518653
0.349748,-1.767665,1.058775
-2.474024,1.177964,4.121341
-1.521906,2.501494,7.458848
-0.342804,2.470337,9.958047
-1.404162,1.610922,11.401262
-1.339598,-0.262040,11.480181
-1.489229,-1.174363,10.903644
1.586994,-2.848443,9.543482
3.709705,-3.384214,9.474705
5.174437,-3.899709,8.695481
6.673148,-4.812608,10.153374
5.808107,-5.742541,14.159948
3.423429,-5.590963,15.312175
1.517753,-2.645468,14.801352
-1.822057,-1.335734,15.467501
-2.862457,-0.467891,15.397150
-2.896960,1.007874,13.990108
-3.402454,3.453529,13.511092
-3.713066,3.820562,12.660618
-4.412254,2.907996,12.003742
-3.418832,0.235276,9.903938
-2.297772,-1.882869,8.550278
1.389492,-1.224606,8.380589
2.010615,-0.081053,5.984864
-0.037033,1.422300,5.609993
-0.833286,2.346078,6.375099
-0.976981,2.653486,7.631931
-2.104260,-1.014619,10.187586
-1.744733,-3.894054,13.573639
-0.677902,-4.552262,15.326021
-1.398057,-3.157845,15.967175
0.848279,-2.392879,15.964815
1.286396,-3.424861,13.761668
1.724450,-4.007583,13.234034
1.371502,-4.853066,13.945142
0.455066,-5.489032,14.577104
-3.247552,-4.433484,16.629146
-7.314029,-3.250257,15.091563
-8.949196,-0.770714,14.029224
-9.257992,0.096569,14.067078
-10.703597,-0.204914,14.297332
-12.484560,-0.507383,15.104282
-11.967743,-1.634818,15.827907
-11.624225,-2.337232,17.676854
-11.838220,-1.534386,19.630796
-9.880593,0.453174,21.722294
-7.404268,0.331190,22.823893
-8.488644,-0.487559,22.337387
-10.582013,0.429009,22.800970
-12.738465,0.249679,24.384216
-15.352214,1.632380,23.013884
-13.164825,5.073128,20.596616
-9.930146,7.070876,20.737945
-10.115245,7.109225,21.717836
-11.832912,5.901095,21.916166
-12.344934,8.200262,20.942539
-12.530991,8.440216,17.894812
-13.113554,6.168132,14.603139
-10.651876,3.049865,15.289780
-6.994950,-0.986528,16.106182
-3.612007,-1.039365,15.299710
-2.152939,0.108365,13.712821
0.235962,1.851576,10.497369
0.317176,4.986279,9.919125
0.188980,7.267954,9.682138
2.521438,8.459887,10.554361
0.824676,8.678139,9.577752
-2.107941,9.299242,7.985377
-2.071152,7.454230,6.960817
-0.894078,4.141078,5.280411
0.820569,1.344187,5.595710
2.728096,0.803172,6.980815
6.455296,1.575968,9.365355
8.498956,0.952488,9.567639
9.501520,0.471414,7.824614
10.784744,-0.362891,8.537700
10.611968,-0.716470,8.782471
11.241591,-1.407454,8.132307
10.459880,-0.224273,7.761898
6.960264,0.984455,7.923123
4.734178,-0.020068,7.988787
2.538800,-3.329835,8.306270
2.071099,-6.587427,10.695833
2.652458,-10.776534,12.049168
2.465996,-16.986080,11.290567
4.242167,-20.460962,9.921984
5.509122,-22.598611,8.316991
4.699847,-21.377305,6.797124
2.735615,-15.376097,6.801981
2.480525,-8.227662,9.550746
2.923789,-4.573487,12.638868
6.642854,-3.477379,13.312113
10.363744,-4.243140,13.171646
10.690089,-5.427845,12.371068
11.665161,-4.725612,11.007848
12.371192,-3.391726,12.266531
11.288248,-2.240462,12.734173
8.924156,-0.652255,12.560414
6.798583,-0.393162,13.768398
7.437819,-0.470867,15.464768
8.829093,0.255509,16.527458
10.676226,2.524189,14.647467
9.970237,3.875126,12.026561
7.695098,4.080165,10.964868
6.252054,3.389489,10.913201
4.783597,1.847692,8.445294
4.196100,0.286657,5.300468
4.222170,-1.901941,2.337335
2.618912,-4.521594,0.880373
2.650926,-5.919338,1.806649
2.892064,-4.935817,2.612055
0.885233,-4.332045,1.122588
0.017827,-3.579155,0.134377
0.649644,-3.576500,-0.122010
-0.918282,-4.385212,-0.431461
-2.154393,-5.932279,1.743224
-1.226350,-6.692057,2.623448
0.664775,-6.084091,2.991182
2.213141,-5.887295,2.787631
4.766712,-4.613184,1.829527
7.261441,-3.462318,0.748028
8.479089,-1.901219,0.431502
8.778165,-2.622884,1.978264
7.691655,-3.483256,1.368864
7.250001,-3.143047,-0.251784
7.053391,-3.261159,-3.156180
4.988126,-3.888157,-5.195018
3.790466,-3.298382,-5.879670
2.221117,-1.886345,-7.379433
0.843303,-2.130004,-4.935070
1.146747,-3.226003,-0.961371
0.806216,-2.685740,1.900529
-0.336275,-1.833329,2.991635
-2.180362,-1.315004,2.452235
-0.890576,-0.801023,1.364619
0.537177,-0.558200,3.315671
0.385928,0.210093,8.005763
0.319915,-1.496792,9.231489
-2.161769,-3.586011,6.969415
-5.057629,-3.405469,5.227044
-5.276475,-2.467587,6.311947
-4.633614,-3.426519,8.400283
-2.966270,-3.460079,9.470963
-0.546557,-3.026282,9.315397
0.174732,-2.149535,10.280418
0.209940,-0.826062,10.487881
0.024120,1.272663,8.243454
-0.067460,3.938876,7.029154
0.008196,5.939210,7.091417
0.914801,6.491010,7.691571
1.819901,5.819238,8.322083
1.155276,5.671111,7.301542
0.600524,3.777183,4.679237
-0.894877,1.982146,3.448932
-2.786346,0.384459,3.692255
-3.260739,-0.200598,3.052022
-4.928844,-0.318690,2.641001
-6.918022,0.482920,2.349109
-7.701240,1.456725,3.395377
-10.338534,2.274692,4.831732
-12.430243,1.909649,5.166955
-12.298996,-0.713073,4.266436
-10.949114,-1.997310,4.110270
-8.552463,-2.314953,5.948654
-7.919717,-2.943394,8.207896
-6.257712,-3.339393,11.076303
-5.006669,-3.064535,13.352949
-6.367005,-3.642724,13.303802
-8.565995,-3.957753,14.005977
-9.350288,-2.595098,13.420163
-8.254202,-2.211975,13.298294
-6.431404,-2.211634,13.934692
-5.584224,-2.403343,13.266861
-4.754595,-2.592643,12.194418
-4.273992,-3.069614,12.338838
-5.598800,-3.314519,12.676972
-6.021120,-1.798375,13.860557
-5.396062,-0.557549,15.711848
-6.177838,-1.074395,16.804714
-8.478242,-0.588011,18.485540
-9.373261,-0.106096,20.036319
-8.073198,-1.219019,21.858480
-4.750794,-2.069652,21.986390
-0.598359,-1.345239,19.961237
1.242735,-0.484183,18.887839
0.128762,0.663290,18.757661
-0.429563,3.147345,20.310790
0.353489,5.778193,21.743108
1.193730,7.071494,24.289094
1.695850,6.362192,26.828886
2.714051,5.800583,27.890348
4.245030,6.166932,28.557984
4.014900,7.027688,28.184904
2.541866,8.683269,27.801702
1.490960,10.901385,27.886535
1.014507,13.261887,29.174994
1.523457,13.895360,29.332759
2.692774,12.784664,28.501607
2.156151,10.910662,27.170430
2.854216,10.169146,24.107140
3.010039,10.273015,20.978877
2.623491,10.032253,19.108447
0.551137,8.857087,17.800209
-1.660840,7.383990,14.873707
-3.323890,7.319824,11.148741
-4.151065,6.615863,9.243268
-4.556054,4.920270,6.953455
-5.748963,2.594136,4.805339
-5.643312,2.028404,5.873128
-5.031824,2.163576,8.429499
-5.768603,1.367916,9.828047
-7.871126,0.697731,10.453714
-9.751323,0.890222,11.129208
-11.082882,-0.144733,11.719687
-12.194575,-0.811381,13.355266
-11.223290,-0.157419,14.916180
-10.175706,0.585024,15.913693
-9.289820,0.251716,16.407172
-9.371319,-1.671273,14.528900
-10.550934,-2.931146,13.017545
-10.222978,-3.187421,14.117728
-9.597368,-4.903375,15.662195
-7.132924,-7.412503,16.314931
-3.138214,-8.864873,14.671035
-0.968321,-10.646359,11.336406
-0.797539,-11.350496,9.906531
-2.155699,-11.394800,9.837570
-1.609280,-9.899692,10.804823
-0.080906,-8.074175,11.076422
1.005465,-7.842145,10.144558
1.880856,-7.182593,10.348089
1.992261,-4.936799,10.793263
2.336446,-3.057339,10.427654
2.873603,-2.858754,8.557453
3.142854,-3.538162,5.707168
4.215707,-4.810743,3.282394
6.678894,-5.375346,0.130442
8.885843,-5.151584,-2.794471
9.036560,-3.163388,-4.288288
8.678278,-0.773519,-3.396645
8.821053,-0.733374,-2.273732
10.445263,-1.488289,-1.728179
11.424631,-1.540972,-0.511692
12.309311,-2.352065,-0.981747
12.410802,-3.264003,-1.055220
12.210986,-2.664951,0.303133
13.030417,-0.738214,2.326831
14.028721,1.463456,3.294422
13.834548,3.612820,4.072560
13.991387,4.569935,3.846135
12.091476,5.380857,5.459639
10.918652,5.450257,7.387233
12.253920,4.795027,7.015750
13.003306,3.799127,5.408754
13.620214,3.503020,3.763486
13.987476,3.392916,5.417139
12.311328,3.966061,6.833097
10.437122,4.830060,6.923131
9.825033,5.423550,5.904125
9.711567,6.256309,4.741610
10.137254,5.446440,4.596219
8.576745,2.746627,3.881474
6.796986,0.322632,1.506623
4.579557,-1.054570,-1.243370
4.343812,-1.649834,-2.674192
3.496893,-1.872223,-3.315737
1.257522,-1.684772,-3.618047
0.593470,-1.717778,-4.939911
-0.929110,-0.461081,-5.147483
-0.587942,0.328887,-3.049364
1.258565,-0.766532,-1.602700
2.425225,-1.401823,-0.083713
4.059429,-2.883910,0.959794
4.813223,-3.620454,1.275873
5.204347,-2.722153,1.720908
3.914563,-1.567343,2.592360
3.719649,-0.989324,4.274099
1.749053,-0.635390,6.081217
0.408247,0.362602,7.934255
-1.055247,1.296738,9.226797
-3.007436,1.803029,9.121179
-4.246302,2.368977,8.229474
-5.126042,2.829707,7.980200
-5.593809,3.677388,8.352712
-4.231691,2.779553,7.625275
-2.417018,1.602525,7.833770
-1.758403,-0.076095,8.108199
-0.366682,-0.773832,7.224783
-0.569398,-0.538625,8.333128
-0.941849,-0.499268,8.942676
-2.161556,-0.227739,9.290726
-3.669022,1.394215,10.375650
-5.248286,1.791607,11.530946
-5.155629,1.761503,11.926786
-5.464326,2.270185,12.088805
-5.594968,2.366554,12.796067
-6.312684,2.506948,13.585476
-8.018828,2.794779,13.784058
-7.396461,3.736588,14.037479
-6.431179,4.218413,13.496166
-6.497270,4.140997,13.624353
-6.934838,3.650240,13.967923
-7.469628,3.538057,13.821865
-7.588612,3.864233,12.839583
-7.585408,3.838052,11.923986
-6.365968,4.470151,12.670588
-5.686847,3.947002,14.511839
-6.098464,3.387892,15.224691
-5.912614,1.982511,15.988443
-4.786549,1.341906,17.212011
-1.336203,0.783923,18.338646
-0.188379,0.242218,19.157441
-0.030785,0.778773,19.533662
0.573440,0.829535,19.152433
-0.373151,0.330799,17.944213
-2.465592,2.291928,16.729189
-4.266550,4.230547,16.263078
-5.885211,5.308482,16.184204
-6.075796,4.185681,15.465822
-5.081389,2.374955,15.951716
-3.964425,0.927639,16.174712
-3.616729,-0.015103,15.869343
-3.560572,-0.970794,15.285401
-4.226944,-1.928773,14.176706
-5.050890,-2.855916,15.666369
-4.077837,-4.503433,15.508043
-2.530464,-4.631387,14.683991
-0.568243,-3.416435,15.606950
0.026657,-3.341164,16.722061
-0.521732,-2.808515,18.001166
-0.222199,-2.486749,18.878532
0.772315,-1.033963,20.552036
0.771289,0.700066,20.839704
0.012092,2.588971,21.981517
-1.460527,3.836416,22.761478
-2.106294,4.906858,21.189734
-1.636928,5.643707,20.166546
-1.426540,6.476495,21.192520
-2.089735,7.274608,22.302160
-1.155943,8.644617,22.605910
0.278450,10.012781,22.651903
0.431809,9.696790,21.259811
-0.499103,9.518136,19.319009
-0.453066,9.758649,17.600354
0.252151,8.985609,15.604357
0.445824,9.237309,13.462390
1.810185,9.126481,12.187316
1.953044,8.178735,12.142158
2.007431,8.380480,12.193739
4.200892,8.026171,10.372831
4.967627,6.477985,8.857710
4.347689,4.750230,8.489320
4.575659,2.942476,7.778724
4.892511,2.126414,8.439860
3.737213,1.715709,9.750522
2.933709,2.581578,9.247977
2.503734,3.290937,9.047892
2.092493,3.856533,8.651360
2.741925,3.658294,7.468634
3.831192,3.857565,6.833599
4.503730,3.685588,5.650676
3.497448,2.439669,5.232333
1.562507,0.860049,4.393634
0.339043,0.822545,1.654558
0.079511,0.704546,-0.241581
-0.761440,0.578692,-1.467126
-1.590862,1.379972,-1.648533
-1.541001,2.937472,-0.765792
-1.066226,2.634829,0.331850
0.187755,1.782148,-0.040416
1.744561,1.685396,-1.149106
3.706000,1.037206,-0.923505
3.951160,0.500917,-0.187606
3.572592,0.269884,0.305349
4.252261,0.289776,1.975391
5.817140,-0.028962,3.162455
7.320644,-0.665353,4.494267
7.059884,-1.220326,7.058239
5.598126,-2.436074,8.686118
5.852989,-3.766474,9.114279
6.038479,-3.488699,9.603666
5.324087,-2.990468,9.776885
4.687241,-2.642444,8.276001
3.883198,-2.715927,6.560434
3.422276,-2.951410,6.318853
3.574127,-3.232814,7.063047
3.120437,-4.232013,8.067982
3.079606,-6.019864,7.031189
2.953690,-7.526881,5.945324
2.118988,-8.266080,6.668612
3.008064,-10.256972,7.514688
4.789952,-12.553005,8.581068
5.044872,-14.828089,8.628262
4.055690,-14.840610,8.733818
3.496351,-14.192748,9.864088
2.797755,-12.929031,11.246632
1.750819,-11.269268,10.854511
1.516584,-11.282032,9.813510
0.988882,-11.202361,9.878864
0.464267,-10.417269,8.742674
0.494266,-10.830388,5.266661
0.151435,-12.405565,2.951719
-0.782674,-12.057897,1.503230
-1.878626,-11.200350,0.352300
-3.315440,-9.637502,1.074838
-3.252565,-8.732367,1.306887
-3.173678,-8.620576,0.679494
-5.238224,-7.961219,0.985901
-6.479699,-7.070542,1.826014
-7.816618,-5.729745,3.894701
-8.248440,-4.709839,5.125573
-8.053826,-3.212589,5.402881
-10.186882,-1.396829,5.261398
-12.218357,1.101945,5.401361
-12.016708,3.698987,6.262471
-12.173268,4.989500,8.203211
-11.295749,5.599956,8.404281
-9.805970,5.610356,8.795178
-9.117561,4.669616,9.589178
-7.174096,4.582630,10.786502
-5.338035,4.741109,12.244174
-4.944867,4.418274,13.131956
-4.622140,2.958717,14.154347
-4.609809,0.571756,13.721857
-5.591017,-1.447880,13.044152
-6.704915,-2.173905,12.613505
-7.347400,-1.658282,12.046915
-6.654832,-2.173543,12.873165
-5.259170,-2.415308,13.550943
-3.068151,-2.380566,13.130985
-1.049134,-2.457899,11.672197
0.292843,-2.169757,11.042856
0.974521,-1.866707,11.945229
1.559846,-0.843345,11.263419
2.580289,0.383193,9.874357
2.790803,0.834617,8.019693
3.022640,1.411804,8.101309
4.591983,0.579030,9.534850
5.991773,-1.265985,10.707238
8.078291,-2.313409,10.784771
9.562232,-2.073292,9.285504
9.611761,-0.941457,8.477089
8.291906,1.444470,8.333906
6.433545,3.779876,8.124874
6.202801,5.585621,8.902293
6.268967,5.763209,10.857465
6.482093,5.526987,12.681825
6.396800,6.764611,13.950265
6.531886,7.428916,12.537373
7.386630,8.055436,9.789028
7.294106,8.227607,9.025891
7.052090,7.347927,10.254378
6.677533,8.333993,11.080779
6.017465,9.196774,11.493385
6.321007,9.171897,12.507789
6.981749,7.858150,13.558352
8.338393,6.701852,14.741072
8.741585,5.718445,15.137670
9.182162,4.759591,13.390479
8.438705,3.672093,12.155434
7.625997,1.943418,10.363871
7.873927,0.995377,8.449513
5.548618,1.851945,7.068036
2.051704,2.013080,5.989586
-0.515336,2.715532,6.871472
-2.357079,3.006972,7.581438
-3.537535,2.263957,8.523054
-3.504390,2.285715,9.956244
-2.475905,2.492919,9.885020
-1.516323,3.521523,9.622425
-1.457209,4.244783,10.119217
-1.618906,4.338838,10.045335
-1.404047,4.673702,9.702280
-1.912821,5.140810,9.824334
-2.395533,4.647983,9.580313
-2.897293,3.004067,9.853393
-3.776378,1.182246,9.802467
-4.296866,-0.656248,9.131539
-5.483772,-2.888117,9.516199
-5.580693,-5.472210,10.736279
-4.366074,-7.531684,11.585144
-3.714257,-8.743773,11.798856
-4.024338,-10.780573,12.847663
-5.249794,-11.845292,14.261525
-4.732732,-12.221700,15.414962
-4.475037,-12.775464,16.799797
-5.061394,-13.721271,17.223679
-3.822686,-15.001030,16.748354
-2.051857,-15.058864,16.668124
-0.935746,-14.579177,17.503161
-0.453448,-12.448614,18.531184
-1.727814,-10.022299,18.731412
-1.918704,-8.399098,18.430442
-1.167690,-6.750782,18.727738
-0.543967,-6.540871,18.605617
0.717525,-7.106497,17.471838
0.827972,-4.994833,15.678453
-0.018482,-2.858385,13.305309
-1.339332,-1.605287,11.166549
-2.754882,-1.170782,9.765672
-3.211232,-0.413692,8.133426
-3.371393,-0.663274,6.159882
-4.191099,-1.070070,5.118758
-4.284562,-1.501735,4.363742
-3.747220,-0.968390,2.637053
-5.544792,-0.540229,2.035489
-5.660208,0.220499,2.715174
-4.654994,0.377163,3.526076
-4.062205,-0.056000,3.922280
-4.247416,0.702348,4.701188
-3.666520,1.265103,6.723689
-2.075527,1.682241,9.131409
-0.895716,2.404425,10.466518
0.767344,2.944866,10.379384
3.361397,3.380920,9.804291
4.548195,4.207494,9.176749
3.852667,6.212568,8.534882
2.019399,7.628108,8.633883
-0.191001,8.081008,9.840084
-1.140602,7.738145,10.668541
-0.674975,7.118214,11.201856
0.010117,5.879038,11.753732
0.611894,4.758469,12.485287
0.560276,4.672731,12.893724
0.547505,4.754072,13.030629
2.109440,5.754174,12.820814
4.366464,6.768082,11.140428
5.894120,6.928391,10.312680
6.990415,7.276715,9.497500
8.310559,8.477305,8.420768
9.771164,9.262361,7.549910
11.958315,9.630553,6.010237
13.527778,9.708533,4.522573
13.354439,9.424894,3.587742
13.207191,9.243445,3.400880
11.395639,8.902535,3.274153
8.501718,7.436731,1.698612
7.190896,6.108705,1.710522
5.010947,5.201497,2.063230
3.021975,4.663162,2.787815
2.487649,4.037422,4.208588
1.072761,2.273856,5.430780
-0.729593,0.430314,6.315736
-2.139220,-1.066708,6.922983
-4.389427,-2.574701,7.619721
-5.386692,-4.611479,7.242611
-6.132235,-6.226761,7.740852
-6.404890,-7.202679,9.487188
-6.423583,-8.365108,11.117664
-6.893463,-8.719630,12.717988
-7.110506,-7.585059,13.928673
-7.822963,-6.055278,15.508367
-7.926906,-4.624828,15.863224
-7.816805,-3.234217,15.967629
-7.712975,-1.984960,16.056591
-7.631797,-1.130326,14.316481
-7.799981,0.030491,12.024515
-7.906000,0.367742,11.127873
-8.270345,-0.334302,10.932343
-7.345573,-0.810624,10.601714
-6.452576,-0.897249,10.813028
-5.701034,-0.194486,11.183638
-5.945821,1.274621,12.686762
-6.334587,2.450589,15.025683
-6.162061,2.781027,16.308040
-5.404959,3.655366,16.333236
-4.845610,4.256276,15.048215
-4.469657,4.501063,13.820262
-4.222474,4.540182,12.739965
-4.458707,5.394165,11.535213
-4.431775,5.459069,10.320455
-3.559812,4.643422,10.201238
-2.214401,4.411476,11.535054
-0.626352,4.392403,11.709213
-0.208063,4.957339,11.316593
-0.598201,5.056294,11.701715
-0.530990,4.023049,12.392982
-0.511416,2.209955,12.156345
-0.611360,2.584185,12.212285
-0.875471,3.906003,12.546406
-1.063014,4.610204,12.507017
-1.151945,5.618743,12.409903
-0.155330,6.492815,11.210386
0.824774,6.623453,10.447359
0.831704,6.191862,10.507554
1.149920,5.759547,10.420652
1.184925,5.471817,10.680295
1.007392,5.043912,10.718368
1.760679,4.267753,10.812477
1.965113,3.056507,11.374671
1.918523,0.581880,12.174994
2.643888,-0.949006,13.767287
2.526575,-1.588945,14.827839
2.016015,-2.387511,14.265134
1.489193,-2.258002,14.187089
2.087906,-2.033727,14.864903
1.901917,-1.637735,15.183075
1.909322,-1.554706,15.097308
1.171732,-1.153110,14.640152
0.211639,-0.412762,13.806908
0.149556,-0.629265,13.438023
0.047868,-1.273424,12.133289
0.358949,-2.036580,10.612136
0.671927,-2.171792,9.694866
0.959054,-2.937859,9.301141
1.287316,-3.393486,8.978496
1.561967,-3.658707,8.820430
3.007174,-4.095283,8.002187
4.658005,-4.628451,6.685258
5.020000,-4.526762,5.889790
5.238838,-4.409609,4.789525
5.092559,-4.643965,3.072676
5.135593,-4.973324,1.538569
5.509401,-5.786096,0.643294
5.876112,-6.615014,0.008278
6.795394,-6.504893,-0.295876
7.811469,-5.781943,0.345109
8.493712,-4.315074,0.700082
8.351389,-2.547129,0.055312
8.567146,-1.335902,-0.363674
9.372259,-0.641626,0.125585
9.148895,-0.172793,0.644281
7.730495,0.392851,1.332872
6.090916,0.134349,1.400370
5.314114,-0.332076,0.967116
4.944311,-0.812875,1.229776
4.718304,-0.730777,2.752952
4.912351,0.200475,4.866970
5.412189,0.179154,6.603210
6.093916,-0.289182,8.406288
6.762890,-0.295010,9.825368
6.314135,-0.742576,10.666045
5.551979,-0.214984,11.942368
4.700689,0.825226,13.058768
4.291664,0.946109,13.578163
3.750553,0.371870,13.159149
2.830964,-0.213909,12.011844
2.124587,-0.420126,10.904234
2.024954,-0.634562,10.289042
1.908167,-1.416071,9.439736
2.712371,-1.974188,8.400760
3.460579,-2.053670,7.189082
4.387137,-2.607160,5.992945
5.044527,-2.902298,5.705961
4.902296,-2.839848,5.507562
4.595905,-3.057548,5.459778
4.151214,-3.424861,5.819815
4.091126,-3.920897,5.435066
3.510750,-3.877780,6.163366
2.535207,-3.743245,7.405510
1.237012,-3.579163,8.137511
-0.349706,-2.604219,9.450358
-2.165343,-2.160000,9.895364
-3.512791,-2.137495,10.468648
-4.204916,-1.482950,10.745756
-5.623031,-0.637674,10.796049
-6.671999,0.218198,11.772480
-8.396214,0.599390,12.317724
-9.240905,0.767763,12.475117
-9.518050,0.862068,12.038208
-9.906375,1.345752,11.313589
-9.591799,2.440916,10.607792
-9.395519,3.346262,10.806784
-10.539536,3.719547,10.896498
-11.817763,3.984902,10.990822
-12.172145,3.939073,11.733978
-12.143797,3.319888,12.248256
-11.101501,2.372008,13.543966
-9.551746,1.014356,15.057780
-8.375356,0.697747,15.715368
-7.790344,1.351128,15.518897
-7.629882,2.730468,15.012221
-7.539841,4.318321,14.999018
-7.724771,5.351666,15.249891
-7.101060,6.099539,15.605051
-6.612074,5.953392,15.054187
-6.533305,5.889370,14.749770
-6.108065,5.501840,14.482872
-5.773512,4.426859,13.852724
-5.926514,3.424480,13.003542
-5.799176,2.381350,11.868872
-4.992041,1.427735,11.262783
-4.463022,-0.288544,9.852883
-3.847247,-2.028809,7.921376
-3.453925,-3.384541,6.737783
-3.362618,-4.942341,5.046611
-2.756915,-6.509346,3.783482
-2.629919,-7.534662,3.476025
-2.715024,-8.365134,3.171395
-2.524771,-8.726108,3.334956
-2.021300,-8.883007,4.232009
-0.713552,-9.241158,5.044796
1.082615,-9.826613,5.502588
2.974955,-10.023870,5.739144
3.905136,-9.677225,6.436834
4.987154,-9.011853,7.158846
6.052870,-7.740725,7.895772
6.281119,-7.150988,9.448758
5.931594,-6.842592,11.146355
5.606364,-6.476718,12.168424
5.076523,-6.343631,12.545146
4.532315,-5.684772,12.634222
3.871529,-4.586399,12.890865
3.080856,-2.904948,13.422955
1.898757,-0.814307,14.644641
1.232384,0.280145,15.812676
0.204262,0.721874,16.049676
-0.520615,0.095285,17.058678
-0.172039,-0.912163,16.506451
0.320465,-1.715037,16.922592
0.349909,-0.767801,14.005744
