acc_x,acc_y,acc_z
-10.658507,7.015323,0.131978
-2.524185,-19.379202,5.567730
9.815936,-15.422804,9.974470
4.633503,4.942344,12.305132
-1.367413,12.191820,-1.964897
-5.553336,4.224979,10.107144
-4.706513,-2.434527,5.024244
2.751905,-14.695954,16.589389
12.513933,-8.353493,17.992379
3.859543,-0.268961,18.712376
-9.240074,5.261735,5.603660
-13.265650,13.783618,9.087048
-0.900885,4.450191,9.278139
-0.658914,-22.746867,15.749960
-7.781472,-7.718389,11.812391
-6.037663,-1.617289,11.609426
-6.444483,20.844216,11.874554
-7.410767,10.190274,16.533783
-1.163131,-0.142574,14.849501
-0.781332,-8.080541,-0.216080
-0.021781,2.274019,-0.180213
0.545303,4.968201,2.084049
1.164232,12.057223,6.943815
5.307565,0.559157,17.549183
6.715067,0.194857,2.270637
2.290686,-13.624016,15.119278
10.206925,-3.690831,22.450109
-3.697899,8.893141,9.158116
1.391841,16.765237,16.592645
11.537800,1.826553,6.560101
1.707181,-1.177422,17.368195
-1.946727,4.031070,1.687268
9.623579,4.794307,6.604368
17.663919,5.946581,10.632947
24.681083,10.360895,13.977457
27.198586,4.645727,3.630815
3.098882,6.381019,-4.325330
-19.728860,6.288889,6.621392
-6.407653,-9.556532,6.992961
5.184060,-21.459217,6.784208
-2.121041,2.292760,12.135002
-4.065388,10.487555,3.001701
8.783215,-10.591902,2.129539
4.751030,-4.476613,0.539442
-8.507141,27.999883,9.681500
-8.023497,8.879388,9.223693
